strain,stress
0.0,0.0
0.020408163265306145,0.10801469387755121
0.04081632653061229,0.2118776922533722
0.061224489795918435,0.3119052650646061
0.08163265306122458,0.4083841297287877
0.1020408163265305,0.501574703955656
0.12244897959183665,0.5917139483892727
0.1428571428571428,0.6790178571428569
0.16326530612244894,0.7636836452032335
0.18367346938775508,0.845891674148851
0.20408163265306123,0.9258071513581014
0.22448979591836737,1.0035816326530613
0.24489795918367352,1.0793543539425985
0.26530612244897966,1.1532534137484343
0.2857142857142856,1.225396825396825
0.30612244897959173,1.295893455038265
0.3265306122448979,1.3648438594372656
0.346938775510204,1.4323410355877886
0.36734693877551017,1.4984710926027796
0.3877551020408163,1.5633138549537462
0.40816326530612246,1.6269434049612284
0.4285714285714286,1.6894285714285715
0.44897959183673475,1.7508333704439922
0.46938775510204067,1.8112174036281177
0.48979591836734704,1.87063621845811
0.510204081632653,1.92914163474009
0.5306122448979591,1.9867820408163261
0.5510204081632653,2.0436026626717165
0.5714285714285714,2.099645808736718
0.5918367346938775,2.1549510928631808
0.6122448979591835,2.209555637669264
0.6326530612244898,2.263494260204082
0.6530612244897958,2.316799641667366
0.6734693877551021,2.369502482730154
0.693877551020408,2.4216316458358635
0.7142857142857142,2.4732142857142856
0.7346938775510203,2.524275969211214
0.7551020408163265,2.5748407854217943
0.7755102040816326,2.6249314470140015
0.7959183673469385,2.6745693835385387
0.8163265306122449,2.723774827441392
0.8367346938775508,2.772566893424036
0.8571428571428572,2.8209636517328827
0.8775510204081631,2.8689821959029356
0.8979591836734693,2.9166387054301426
0.9183673469387754,2.9639485038017015
0.9387755102040816,3.0109261122731636
0.9591836734693877,3.057585299744898
0.9795918367346939,3.1039391290579363
1.0,3.15
