strain,stress
0.0,0.0
0.011702127659574568,0.123362344606243
0.023404255319148914,0.2410090824498672
0.03510638297872348,0.3533969990926574
0.04680851063829783,0.4609438994049247
0.0585106382978724,0.5640323575926195
0.07021276595744674,0.6630130693725974
0.08191489361702131,0.7582078523314687
0.09361702127659566,0.8499123347450946
0.10531914893617023,0.9383983681506232
0.1170212765957448,1.0239161946398234
0.12872340425531914,1.1066963960879914
0.1404255319148937,1.1869516492667378
0.15212765957446805,1.2648783079438828
0.16382978723404262,1.3406578305916081
0.17553191489361697,1.414458070155346
0.18723404255319154,1.4864344404386385
0.19893617021276588,1.5567309719968392
0.21063829787234045,1.625481268974274
0.22234042553191502,1.692809377038312
0.23404255319148937,1.758830571437013
0.24574468085106393,1.8236520732145178
0.2574468085106383,1.8873737007431792
0.26914893617021285,1.9500884629587916
0.2808510638297872,2.0118831000021618
0.29255319148936176,2.0728385763658688
0.3042553191489361,2.133030531109379
0.3159574468085107,2.192529689230663
0.32765957446808525,2.251402237860512
0.3393617021276596,2.30971017057073
0.35106382978723416,2.367511602753583
0.3627659574468085,2.424861060732486
0.3744680851063831,2.4818097469987914
0.3861702127659574,2.538405783732696
0.397872340425532,2.5946944365548337
0.40957446808510634,2.6507183202657765
0.4212765957446809,2.70651758816134
0.43297872340425547,2.7621301063596255
0.4446808510638298,2.817591614439634
0.4563829787234044,2.872935873568882
0.46808510638297873,2.928194803187591
0.4797872340425533,2.983398607218175
0.49148936170212765,3.0385758906796654
0.5031914893617022,3.093753767506635
0.5148936170212766,3.148957960299742
0.5265957446808511,3.2042128926698457
0.5382978723404257,3.2595417747785964
0.55,3.3149666826251676
